series_name,created_at,series_id,watch_count,uuid,type-uuid-n,updated_at,user_id,type,watches,alpha_range_key,release_date_range_key,runtime,entity_type,follow_date_range_key,release_date,movie_name,rewatch_count,series_uuid,season_number,episode_number,watch_date,episode_id,total_movies_runtime,total_series_runtime,unitarian,country,watch_date_range_key,bulk_type,watched_episode_range_key
,2022-03-01 15:23:56,,,907c43d4-92e7-4351-8662-d679bbfa1dba,follow-907c43d4-92e7-4351-8662-d679bbfa1dba-0,2022-03-01 15:23:56,42659028,follow,,follow-alpha-the-king's-man,follow-release-date-2021-12-29,7860,movie,follow-follow-date-1646159036,2021-12-28 21:00:00,The King's Man,,,,,,,,,,,,,
,2020-10-25 04:35:58,,,9095e0da-6662-4820-a3a1-4e1fe52638f4,follow-9095e0da-6662-4820-a3a1-4e1fe52638f4-0,2020-10-25 04:35:58,42659028,follow,,,,,movie,,2013-10-29 21:00:00,Thor: The Dark World,0,,,,,,,,,,,,
,2022-03-04 23:50:46,,,91393f8b-ddc8-4cee-81e4-550eedad7c89,follow-91393f8b-ddc8-4cee-81e4-550eedad7c89-0,2022-03-04 23:50:46,42659028,follow,,follow-alpha-the-hitman’s-bodyguard,follow-release-date-2017-08-18,7080,movie,follow-follow-date-1646448646,2017-08-17 21:00:00,The Hitman’s Bodyguard,,,,,,,,,,,,,
,2020-07-26 07:30:42,,,919bfa79-f34f-470d-9472-d04016613b23,follow-919bfa79-f34f-470d-9472-d04016613b23-0,2020-07-26 07:30:42,42659028,follow,,,,,movie,,2013-11-21 21:00:00,Frozen,0,,,,,,,,,,,,
,2021-11-24 00:06:29,,,935896b6-e802-4781-97f5-bd7bb66b4162,follow-935896b6-e802-4781-97f5-bd7bb66b4162-0,2021-11-24 00:06:29,42659028,follow,,follow-alpha-deadpool-2,follow-release-date-2018-05-14,7260,movie,follow-follow-date-1637723189,2018-05-13 21:00:00,Deadpool 2,,,,,,,,,,,,,
,2020-07-26 07:33:31,,,941afa5f-0402-463f-bdd5-029631e70850,follow-941afa5f-0402-463f-bdd5-029631e70850-0,2020-07-26 07:33:31,42659028,follow,,,,,movie,,2012-11-15 21:00:00,The Twilight Saga: Breaking Dawn - Part 2,0,,,,,,,,,,,,
,2021-11-07 13:47:45,,,9672928b-c899-4f2e-8820-3b4ef4a9a499,follow-9672928b-c899-4f2e-8820-3b4ef4a9a499-0,2021-11-07 13:47:45,42659028,follow,,follow-alpha-army-of-thieves,follow-release-date-2021-10-29,7740,movie,follow-follow-date-1636303665,2021-10-28 21:00:00,Army of Thieves,,,,,,,,,,,,,
,2020-08-09 15:45:46,,,9799ee60-4e2f-439c-a9b6-832d03c99dd6,follow-9799ee60-4e2f-439c-a9b6-832d03c99dd6-0,2020-08-09 15:45:46,42659028,follow,,,,,movie,,2017-03-16 21:00:00,Beauty and the Beast,0,,,,,,,,,,,,
,2020-10-25 04:38:35,,,98cc1928-fa5e-4c00-a0e7-762d1f73a1fc,follow-98cc1928-fa5e-4c00-a0e7-762d1f73a1fc-0,2020-10-25 04:38:35,42659028,follow,,,,,movie,,2016-10-24 21:00:00,Doctor Strange,0,,,,,,,,,,,,
,2020-07-26 07:11:08,,,99d8c03e-6d00-4b6f-8a2b-a2374c70a0dc,follow-99d8c03e-6d00-4b6f-8a2b-a2374c70a0dc-0,2020-07-26 07:11:08,42659028,follow,,,,,movie,,0000-12-31 20:06:12,It: Chapter Two,0,,,,,,,,,,,,
,2020-07-26 07:42:59,,,9ec9c87a-b3c3-4783-9f53-22503fc814f2,follow-9ec9c87a-b3c3-4783-9f53-22503fc814f2-0,2020-07-26 07:42:59,42659028,follow,,,,,movie,,2019-08-01 21:00:00,Fast & Furious Presents: Hobbs & Shaw,0,,,,,,,,,,,,
,2020-07-26 07:11:08,,,a3f59c5f-15ff-4990-804a-3a3d98c8d609,follow-a3f59c5f-15ff-4990-804a-3a3d98c8d609-0,2020-07-26 07:11:08,42659028,follow,,,,,movie,,0000-12-31 20:06:12,Black Panther,0,,,,,,,,,,,,
,2021-07-31 02:15:26,,,a4013684-6ff8-4fbe-9630-db7aa36ac3a6,follow-a4013684-6ff8-4fbe-9630-db7aa36ac3a6-0,2021-07-31 02:15:26,42659028,follow,,follow-alpha-the-boss-baby,follow-release-date-2017-03-30,5820,movie,follow-follow-date-1627708526,2017-03-29 21:00:00,The Boss Baby,,,,,,,,,,,,,
,2020-10-09 23:06:03,,,a5d80e1f-853e-46d7-819f-0d990019322f,follow-a5d80e1f-853e-46d7-819f-0d990019322f-0,2020-10-09 23:06:03,42659028,follow,,,,,movie,,1965-12-14 21:00:00,The Flight of the Phoenix,0,,,,,,,,,,,,
,2021-11-24 00:13:53,,,a692c105-d391-4de1-aa5a-515e2227399e,follow-a692c105-d391-4de1-aa5a-515e2227399e-0,2021-11-24 00:13:53,42659028,follow,,follow-alpha-death-race-2,follow-release-date-2010-11-12,5760,movie,follow-follow-date-1637723633,2010-11-11 21:00:00,Death Race 2,,,,,,,,,,,,,
,2022-03-01 15:27:21,,,a71b6fb4-d27f-4e7e-88c4-a78cbb72164c,follow-a71b6fb4-d27f-4e7e-88c4-a78cbb72164c-0,2022-03-01 15:27:21,42659028,follow,,follow-alpha-exam,follow-release-date-2009-06-19,6060,movie,follow-follow-date-1646159241,2009-06-18 21:00:00,Exam,,,,,,,,,,,,,
,2021-04-02 19:13:31,,,a89b4962-d6f3-4f90-9e69-965be52f31a7,follow-a89b4962-d6f3-4f90-9e69-965be52f31a7-0,2021-04-02 19:13:31,42659028,follow,,follow-alpha-godzilla-vs-kong,follow-release-date-2021-03-24,,movie,follow-follow-date-1617401611,2021-03-23 21:00:00,Godzilla vs. Kong,,,,,,,,,,,,,
,2021-05-19 16:02:06,,,a93c85eb-8518-4946-b99c-2a6a10cc592f,follow-a93c85eb-8518-4946-b99c-2a6a10cc592f-0,2021-05-19 16:02:06,42659028,follow,,follow-alpha-hunter-killer,follow-release-date-2018-12-12,7320,movie,follow-follow-date-1621450926,2018-12-11 21:00:00,Hunter Killer,,,,,,,,,,,,,
,2022-07-16 03:45:56,,,a94d0ba3-1cac-4d58-a215-d4dabacc5382,follow-a94d0ba3-1cac-4d58-a215-d4dabacc5382-0,2022-07-16 03:45:56,42659028,follow,,follow-alpha-extinction,follow-release-date-2018-07-15,5760,movie,follow-follow-date-1657953956,2018-07-14 21:00:00,Extinction,,,,,,,,,,,,,
,2021-07-31 02:11:16,,,a9b902e6-73de-41a4-a681-e71ad4ee360d,follow-a9b902e6-73de-41a4-a681-e71ad4ee360d-0,2021-07-31 02:11:16,42659028,follow,,follow-alpha-the-suicide-squad,follow-release-date-2021-08-06,7920,movie,follow-follow-date-1627708276,2021-08-05 21:00:00,The Suicide Squad,,,,,,,,,,,,,
,2020-07-26 07:31:34,,,aa96c2e5-af6d-4135-af44-9d22b9176d92,follow-aa96c2e5-af6d-4135-af44-9d22b9176d92-0,2020-07-26 07:31:34,42659028,follow,,,,,movie,,2019-11-21 21:00:00,Frozen II,0,,,,,,,,,,,,
,2020-08-03 01:40:56,,,ab756788-fd39-454f-bcaa-16811781dab0,follow-ab756788-fd39-454f-bcaa-16811781dab0-0,2020-08-03 01:40:56,42659028,follow,,,,,movie,,2013-07-30 21:00:00,Now You See Me,0,,,,,,,,,,,,
,2020-08-09 15:49:58,,,abce8275-53cf-4572-88e5-a931d47c8246,follow-abce8275-53cf-4572-88e5-a931d47c8246-0,2020-08-09 15:49:58,42659028,follow,,,,,movie,,2009-09-22 21:00:00,The Proposal,0,,,,,,,,,,,,
,2022-05-14 16:12:07,,,aefb2fc2-75b2-4c73-8eaa-5729b794b025,follow-aefb2fc2-75b2-4c73-8eaa-5729b794b025-0,2022-05-14 16:12:07,42659028,follow,,follow-alpha-birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn,follow-release-date-2020-02-06,6540,movie,follow-follow-date-1652555527,2020-02-05 21:00:00,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,,,,,,,,,,,,,
,2021-07-31 02:15:04,,,afbad037-eaf1-44ef-8be6-02c084602478,follow-afbad037-eaf1-44ef-8be6-02c084602478-0,2021-07-31 02:15:04,42659028,follow,,follow-alpha-the-conjuring,follow-release-date-2013-07-19,6720,movie,follow-follow-date-1627708504,2013-07-18 21:00:00,The Conjuring,,,,,,,,,,,,,
,2021-09-07 00:40:44,,,b38d24f6-7804-4683-b9e6-5ed9aaba2174,follow-b38d24f6-7804-4683-b9e6-5ed9aaba2174-0,2021-09-07 00:40:44,42659028,follow,,follow-alpha-don't-breathe-2,follow-release-date-2021-08-12,5880,movie,follow-follow-date-1630986044,2021-08-11 21:00:00,Don't Breathe 2,,,,,,,,,,,,,
,2022-05-14 16:17:31,,,b3c1f210-d354-400c-ac14-afc0e017bf40,follow-b3c1f210-d354-400c-ac14-afc0e017bf40-0,2022-05-14 16:17:31,42659028,follow,,follow-alpha-ambulance,follow-release-date-2022-04-13,8160,movie,follow-follow-date-1652555851,2022-04-12 21:00:00,Ambulance,,,,,,,,,,,,,
,2020-07-26 07:11:08,,,b493c854-4b80-45fb-81ab-78dd92486883,follow-b493c854-4b80-45fb-81ab-78dd92486883-0,2020-07-26 07:11:08,42659028,follow,,,,,movie,,0000-12-31 20:06:12,The Lion King,0,,,,,,,,,,,,
,2023-01-22 03:47:41,,,b58f2f93-ea2f-4150-b7ca-33ff52c34339,follow-b58f2f93-ea2f-4150-b7ca-33ff52c34339-0,2023-01-22 03:47:41,42659028,follow,,follow-alpha-top-gun-maverick,follow-release-date-2022-05-26,10800,movie,follow-follow-date-1674370061,2022-05-25 21:00:00,Top Gun: Maverick,,,,,,,,,,,,,
,2020-08-21 22:59:47,,,b658f434-18d7-49d3-bbe6-12c4ae69062a,follow-b658f434-18d7-49d3-bbe6-12c4ae69062a-0,2020-08-21 22:59:47,42659028,follow,,,,,movie,,2020-02-11 21:00:00,Sonic the Hedgehog,0,,,,,,,,,,,,
,2020-07-26 07:11:08,,,b6e6e8d7-15f5-419e-8f5d-8c9d33c8320f,follow-b6e6e8d7-15f5-419e-8f5d-8c9d33c8320f-0,2020-07-26 07:11:08,42659028,follow,,,,,movie,,0000-12-31 20:06:12,The Dark Knight,0,,,,,,,,,,,,
,2020-07-26 07:32:08,,,b708d326-c009-43ca-b630-4743e033717b,follow-b708d326-c009-43ca-b630-4743e033717b-0,2020-07-26 07:32:08,42659028,follow,,,,,movie,,2017-11-21 21:00:00,Coco,0,,,,,,,,,,,,
,2020-08-12 10:05:59,,,b73936fb-4e59-4e5c-8a2c-abf301376ed8,follow-b73936fb-4e59-4e5c-8a2c-abf301376ed8-0,2020-08-12 10:05:59,42659028,follow,,,,,movie,,2014-07-01 21:00:00,How to Train Your Dragon 2,0,,,,,,,,,,,,
,2020-10-25 04:36:47,,,b76dd8fe-8dfd-4a6a-b296-402dc39f077a,follow-b76dd8fe-8dfd-4a6a-b296-402dc39f077a-0,2020-10-25 04:36:47,42659028,follow,,,,,movie,,2016-04-27 21:00:00,Captain America: Civil War,0,,,,,,,,,,,,
,2020-08-09 15:48:33,,,b7b9dc4a-8278-47a7-9201-8588b6877bdc,follow-b7b9dc4a-8278-47a7-9201-8588b6877bdc-0,2020-08-09 15:48:33,42659028,follow,,,,,movie,,2015-06-09 21:00:00,Jurassic World,0,,,,,,,,,,,,
,2020-07-26 07:43:05,,,b7c2098d-e182-4ffb-942c-8a81b1c2bf0b,follow-b7c2098d-e182-4ffb-942c-8a81b1c2bf0b-0,2020-07-26 07:43:05,42659028,follow,,,,,movie,,2006-06-02 21:00:00,The Fast and the Furious: Tokyo Drift,0,,,,,,,,,,,,
,2021-11-24 00:12:44,,,bb428e73-3014-4d78-a449-75878051e3fb,follow-bb428e73-3014-4d78-a449-75878051e3fb-0,2021-11-24 00:12:44,42659028,follow,,follow-alpha-sherlock-holmes-a-game-of-shadows,follow-release-date-2012-01-25,7740,movie,follow-follow-date-1637723564,2012-01-24 21:00:00,Sherlock Holmes: A Game of Shadows,,,,,,,,,,,,,
,2021-11-24 00:10:10,,,bb4d8f9c-3c10-4798-92b2-48d242630470,follow-bb4d8f9c-3c10-4798-92b2-48d242630470-0,2021-11-24 00:10:10,42659028,follow,,follow-alpha-2-fast-2-furious,follow-release-date-2003-06-27,6420,movie,follow-follow-date-1637723410,2003-06-26 21:00:00,2 Fast 2 Furious,,,,,,,,,,,,,
,2020-07-26 07:11:08,,,bc1542c4-e72f-4dd4-bb80-2d89bd6c6199,follow-bc1542c4-e72f-4dd4-bb80-2d89bd6c6199-0,2020-07-26 07:11:08,42659028,follow,,,,,movie,,0000-12-31 20:06:12,Interstellar,0,,,,,,,,,,,,
,2020-07-26 07:31:22,,,bc5eb84f-6e5d-45b0-97c1-96bf401dd59f,follow-bc5eb84f-6e5d-45b0-97c1-96bf401dd59f-0,2020-07-26 07:31:22,42659028,follow,,,,,movie,,2009-12-17 21:00:00,Avatar,0,,,,,,,,,,,,
,2022-05-14 16:10:51,,,bd2e6693-3d05-44eb-b8a8-68ff96b636cd,follow-bd2e6693-3d05-44eb-b8a8-68ff96b636cd-0,2022-05-14 16:10:51,42659028,follow,,follow-alpha-batman-begins,follow-release-date-2005-06-17,8400,movie,follow-follow-date-1652555451,2005-06-16 21:00:00,Batman Begins,,,,,,,,,,,,,
,2022-12-28 02:13:11,,,be8c09ed-f2f0-4d7a-a08d-56ca1cd51e21,follow-be8c09ed-f2f0-4d7a-a08d-56ca1cd51e21-0,2022-12-28 02:13:11,42659028,follow,,follow-alpha-bell-bottom,follow-release-date-2021-08-19,7380,movie,follow-follow-date-1672204391,2021-08-18 21:00:00,Bell Bottom,,,,,,,,,,,,,
,2021-07-31 02:15:06,,,becb0254-b478-4570-b4c2-e465b901a9f0,follow-becb0254-b478-4570-b4c2-e465b901a9f0-0,2021-07-31 02:15:06,42659028,follow,,follow-alpha-the-conjuring-the-devil-made-me-do-it-,follow-release-date-2021-05-26,6660,movie,follow-follow-date-1627708506,2021-05-25 21:00:00,The Conjuring: The Devil Made Me Do It,,,,,,,,,,,,,
,2020-10-25 04:37:43,,,bf63e3d9-ee2d-4b7d-8a33-bde06f364456,follow-bf63e3d9-ee2d-4b7d-8a33-bde06f364456-0,2020-10-25 04:37:43,42659028,follow,,,,,movie,,2018-04-25 21:00:00,Avengers: Infinity War,0,,,,,,,,,,,,
,2020-09-19 07:14:41,,,c186652e-666a-47c4-9c72-f6fc2e845bca,follow-c186652e-666a-47c4-9c72-f6fc2e845bca-0,2020-09-19 07:14:41,42659028,follow,,,,,movie,,2020-09-08 21:00:00,The Social Dilemma,0,,,,,,,,,,,,
,2020-08-09 15:53:11,,,c481d027-0a95-4264-aa2d-b31953e6c236,follow-c481d027-0a95-4264-aa2d-b31953e6c236-0,2020-08-09 15:53:11,42659028,follow,,,,,movie,,2017-02-07 21:00:00,Fifty Shades Darker,0,,,,,,,,,,,,
,2021-06-02 04:02:00,,,c80c5774-ba19-44ec-a5b9-77e5370d2603,follow-c80c5774-ba19-44ec-a5b9-77e5370d2603-0,2021-06-02 04:02:00,42659028,follow,,follow-alpha-voyagers,follow-release-date-2021-05-26,6480,movie,follow-follow-date-1622617320,2021-05-25 21:00:00,Voyagers,,,,,,,,,,,,,
,2020-08-09 01:11:58,,,c87f9fab-7e2a-47d1-9315-f617a2b732b2,follow-c87f9fab-7e2a-47d1-9315-f617a2b732b2-0,2020-08-09 01:11:58,42659028,follow,,,,,movie,,2020-05-14 21:00:00,Scoob!,0,,,,,,,,,,,,
,2022-07-16 03:45:23,,,c9dfd5cc-8415-42e3-8ea1-4ac4a7e81b80,follow-c9dfd5cc-8415-42e3-8ea1-4ac4a7e81b80-0,2022-07-16 03:45:23,42659028,follow,,follow-alpha-heaven-is-for-real,follow-release-date-2014-04-16,5940,movie,follow-follow-date-1657953923,2014-04-15 21:00:00,Heaven is for Real,,,,,,,,,,,,,
,2022-07-31 23:39:17,,,ca0ee7a8-152c-4947-b5f2-31ac7104a393,follow-ca0ee7a8-152c-4947-b5f2-31ac7104a393-0,2022-07-31 23:39:17,42659028,follow,,follow-alpha-army-of-the-dead,follow-release-date-2021-05-21,8880,movie,follow-follow-date-1659321557,2021-05-20 21:00:00,Army of the Dead,,,,,,,,,,,,,
,2021-11-07 13:48:00,,,cb75c2cc-f250-43a0-b2e4-4f99aa1f5642,follow-cb75c2cc-f250-43a0-b2e4-4f99aa1f5642-0,2021-11-07 13:48:00,42659028,follow,,follow-alpha-free-guy,follow-release-date-2021-08-19,6900,movie,follow-follow-date-1636303680,2021-08-18 21:00:00,Free Guy,,,,,,,,,,,,,
,2022-05-14 16:17:19,,,cd4489c7-5da3-4fd7-b8a1-47ee17bf7fc7,follow-cd4489c7-5da3-4fd7-b8a1-47ee17bf7fc7-0,2022-05-14 16:17:19,42659028,follow,,follow-alpha-shang-chi-and-the-legend-of-the-ten-rings,follow-release-date-2021-09-01,7920,movie,follow-follow-date-1652555839,2021-08-31 21:00:00,Shang-Chi and the Legend of the Ten Rings,,,,,,,,,,,,,
,2023-01-22 03:46:57,,,ce245077-0b88-478c-9793-e20730be9b8c,follow-ce245077-0b88-478c-9793-e20730be9b8c-0,2023-01-22 03:46:57,42659028,follow,,follow-alpha-glass-onion-a-knives-out-mystery,follow-release-date-2022-12-23,8340,movie,follow-follow-date-1674370017,2022-12-22 21:00:00,Glass Onion: A Knives Out Mystery,,,,,,,,,,,,,
,2020-10-07 11:26:48,,,cf2b9c19-59d2-47bf-9b98-91eadbe62e56,follow-cf2b9c19-59d2-47bf-9b98-91eadbe62e56-0,2020-10-07 11:26:48,42659028,follow,,,,,movie,,2020-09-22 21:00:00,Enola Holmes,0,,,,,,,,,,,,
,2021-11-24 00:11:16,,,d129f6aa-d57d-40a7-8d01-02b10bcfb5ce,follow-d129f6aa-d57d-40a7-8d01-02b10bcfb5ce-0,2021-11-24 00:11:16,42659028,follow,,follow-alpha-the-5th-wave,follow-release-date-2016-01-22,6720,movie,follow-follow-date-1637723476,2016-01-21 21:00:00,The 5th Wave,,,,,,,,,,,,,
,2022-05-14 16:10:52,,,d1bcb2ec-7a87-4686-9af1-44f4510fe80f,follow-d1bcb2ec-7a87-4686-9af1-44f4510fe80f-0,2022-05-14 16:10:52,42659028,follow,,follow-alpha-the-dark-knight-rises,follow-release-date-2012-07-20,9900,movie,follow-follow-date-1652555452,2012-07-19 21:00:00,The Dark Knight Rises,,,,,,,,,,,,,
,2022-12-23 03:39:54,,,d1dd4499-2ae9-4fa6-8a80-cae402ac4409,follow-d1dd4499-2ae9-4fa6-8a80-cae402ac4409-0,2022-12-23 03:39:54,42659028,follow,,follow-alpha-a-million-ways-to-die-in-the-west,follow-release-date-2014-07-02,6960,movie,follow-follow-date-1671777594,2014-07-01 21:00:00,A Million Ways to Die in the West,,,,,,,,,,,,,
,2020-10-25 04:39:24,,,d3ff6d88-18ba-4c55-9d6e-e00b4d3f956e,follow-d3ff6d88-18ba-4c55-9d6e-e00b4d3f956e-0,2020-10-25 04:39:24,42659028,follow,,,,,movie,,2017-06-11 21:00:00,Spider-Man: Homecoming,0,,,,,,,,,,,,
,2020-10-25 04:36:36,,,d42b395b-4bba-4046-a682-d1c6a69fe663,follow-d42b395b-4bba-4046-a682-d1c6a69fe663-0,2020-10-25 04:36:36,42659028,follow,,,,,movie,,2011-08-16 21:00:00,Captain America: The First Avenger,0,,,,,,,,,,,,
,2020-07-26 07:32:54,,,d4b925c4-9e31-4998-9041-abb79fcf0ef4,follow-d4b925c4-9e31-4998-9041-abb79fcf0ef4-0,2020-07-26 07:32:54,42659028,follow,,,,,movie,,2014-03-20 21:00:00,Divergent,0,,,,,,,,,,,,
,2021-11-24 00:09:48,,,d4c2ca58-f7dc-4fc5-82cf-26eff8d308ed,follow-d4c2ca58-f7dc-4fc5-82cf-26eff8d308ed-0,2021-11-24 00:09:48,42659028,follow,,follow-alpha-the-hobbit-an-unexpected-journey,follow-release-date-2012-12-12,10140,movie,follow-follow-date-1637723388,2012-12-11 21:00:00,The Hobbit: An Unexpected Journey,,,,,,,,,,,,,
,2020-08-09 15:44:07,,,d5b7b956-7357-43a1-a4fa-1f92387aa001,follow-d5b7b956-7357-43a1-a4fa-1f92387aa001-0,2020-08-09 15:44:07,42659028,follow,,,,,movie,,2017-07-18 21:00:00,Baby Driver,0,,,,,,,,,,,,
,2021-11-24 00:14:00,,,d690689b-7caf-4e83-87ad-0655dc86f781,follow-d690689b-7caf-4e83-87ad-0655dc86f781-0,2021-11-24 00:14:00,42659028,follow,,follow-alpha-death-race-2050,follow-release-date-2017-01-17,5580,movie,follow-follow-date-1637723640,2017-01-16 21:00:00,Death Race 2050,,,,,,,,,,,,,
,2020-08-03 02:11:10,,,d987d62e-cdaa-42f4-b0f7-3b83ca0d7514,follow-d987d62e-cdaa-42f4-b0f7-3b83ca0d7514-0,2020-08-03 02:11:10,42659028,follow,,,,,movie,,2012-05-23 21:00:00,Chernobyl Diaries,0,,,,,,,,,,,,
,2020-07-26 07:32:35,,,d9aff53e-d802-4661-9c5a-ddb1c2a5cb97,follow-d9aff53e-d802-4661-9c5a-ddb1c2a5cb97-0,2020-07-26 07:32:35,42659028,follow,,,,,movie,,2010-02-02 21:00:00,Tangled,0,,,,,,,,,,,,
,2021-11-24 00:12:29,,,dab4481d-2f0a-45c3-977b-425e8aab0755,follow-dab4481d-2f0a-45c3-977b-425e8aab0755-0,2021-11-24 00:12:29,42659028,follow,,follow-alpha-train-to-busan,follow-release-date-2016-08-17,7080,movie,follow-follow-date-1637723549,2016-08-16 21:00:00,부산행,,,,,,,,,,,,,
,2021-11-24 00:13:18,,,db430e6d-193b-45bc-aeac-7087b736331b,follow-db430e6d-193b-45bc-aeac-7087b736331b-0,2021-11-24 00:13:18,42659028,follow,,follow-alpha-the-fate-of-the-furious,follow-release-date-2017-04-13,8160,movie,follow-follow-date-1637723598,2017-04-12 21:00:00,The Fate of the Furious,,,,,,,,,,,,,
,2022-12-23 03:40:31,,,dbca362c-0cd8-4007-a179-4e585e15cad3,follow-dbca362c-0cd8-4007-a179-4e585e15cad3-0,2022-12-23 03:40:31,42659028,follow,,follow-alpha-the-secret-life-of-pets-2,follow-release-date-2019-05-24,5160,movie,follow-follow-date-1671777631,2019-05-23 21:00:00,The Secret Life of Pets 2,,,,,,,,,,,,,
,2020-07-26 07:33:53,,,dbf4b987-263f-4757-a031-dbece746d060,follow-dbf4b987-263f-4757-a031-dbece746d060-0,2020-07-26 07:33:53,42659028,follow,,,,,movie,,2019-04-11 21:00:00,After,0,,,,,,,,,,,,
,2022-05-14 16:19:42,,,de398a3d-5f4d-4121-85a8-047242dd846e,follow-de398a3d-5f4d-4121-85a8-047242dd846e-0,2022-05-14 16:19:42,42659028,follow,,follow-alpha-spider-man,follow-release-date-2002-06-21,7260,movie,follow-follow-date-1652555982,2002-06-20 21:00:00,Spider-Man,,,,,,,,,,,,,
,2022-03-01 15:27:40,,,df2e3746-8ce7-431c-a035-08e8b37f51d4,follow-df2e3746-8ce7-431c-a035-08e8b37f51d4-0,2022-03-01 15:27:40,42659028,follow,,follow-alpha-cinderella,follow-release-date-2021-09-03,6780,movie,follow-follow-date-1646159260,2021-09-02 21:00:00,Cinderella,,,,,,,,,,,,,
,2021-07-31 02:15:06,,,df4785fc-4b3a-4dd6-a55c-2dff79502fa1,follow-df4785fc-4b3a-4dd6-a55c-2dff79502fa1-0,2021-07-31 02:15:06,42659028,follow,,follow-alpha-the-conjuring-2,follow-release-date-2016-06-09,8040,movie,follow-follow-date-1627708506,2016-06-08 21:00:00,The Conjuring 2,,,,,,,,,,,,,
,2021-11-24 00:10:19,,,df58ea6a-810b-4acc-b149-aac722063b27,follow-df58ea6a-810b-4acc-b149-aac722063b27-0,2021-11-24 00:10:19,42659028,follow,,follow-alpha-the-secret-life-of-pets,follow-release-date-2016-07-27,5220,movie,follow-follow-date-1637723419,2016-07-26 21:00:00,The Secret Life of Pets,,,,,,,,,,,,,
,2020-10-25 04:35:13,,,df9d8522-d060-4277-b7c2-addceadf8fe3,follow-df9d8522-d060-4277-b7c2-addceadf8fe3-0,2020-10-25 04:35:13,42659028,follow,,,,,movie,,2010-04-27 21:00:00,Iron Man 2,0,,,,,,,,,,,,
,2020-07-26 07:11:08,,,dfe92d1c-0125-4f6d-a9d3-35443b5a9aac,follow-dfe92d1c-0125-4f6d-a9d3-35443b5a9aac-0,2020-07-26 07:11:08,42659028,follow,,,,,movie,,0000-12-31 20:06:12,Harry Potter and the Prisoner of Azkaban,0,,,,,,,,,,,,
,2020-10-25 04:38:11,,,e02e9914-9009-4f59-b66e-6834f5fe6afc,follow-e02e9914-9009-4f59-b66e-6834f5fe6afc-0,2020-10-25 04:38:11,42659028,follow,,,,,movie,,2018-07-11 21:00:00,Ant-Man and the Wasp,0,,,,,,,,,,,,
,2021-06-02 03:56:00,,,e48184fb-64b8-4b9b-957e-9025bd549334,follow-e48184fb-64b8-4b9b-957e-9025bd549334-0,2021-06-02 03:56:00,42659028,follow,,follow-alpha-unfriended,follow-release-date-2015-04-17,4920,movie,follow-follow-date-1622616960,2015-04-16 21:00:00,Unfriended,,,,,,,,,,,,,
,2020-08-09 15:45:30,,,e5619027-8385-47d6-963b-024344c4f72f,follow-e5619027-8385-47d6-963b-024344c4f72f-0,2020-08-09 15:45:30,42659028,follow,,,,,movie,,2010-07-06 21:00:00,The Twilight Saga: Eclipse,0,,,,,,,,,,,,
,2020-08-03 01:38:33,,,e602ecbf-bd13-48f7-9759-712bfb7eef71,follow-e602ecbf-bd13-48f7-9759-712bfb7eef71-0,2020-08-03 01:38:33,42659028,follow,,,,,movie,,2012-05-14 21:00:00,The Dictator,0,,,,,,,,,,,,
,2020-11-17 23:26:17,,,e7f75a94-02a6-42bf-b03d-9f89fe52b197,follow-e7f75a94-02a6-42bf-b03d-9f89fe52b197-0,2020-11-17 23:26:17,42659028,follow,,follow-alpha-kabir-singh,follow-release-date-2019-06-21,,movie,follow-follow-date-1605666377,2019-06-20 21:00:00,Kabir Singh,,,,,,,,,,,,,
,2020-10-25 04:38:07,,,e9c52bae-c6e7-44ff-8041-0710df97fec3,follow-e9c52bae-c6e7-44ff-8041-0710df97fec3-0,2020-10-25 04:38:07,42659028,follow,,,,,movie,,2015-07-13 21:00:00,Ant-Man,0,,,,,,,,,,,,
,2022-04-13 15:54:23,,,e9d98a1a-e1de-43d8-b7d0-546f7960d4fb,follow-e9d98a1a-e1de-43d8-b7d0-546f7960d4fb-0,2022-04-13 15:54:23,42659028,follow,,follow-alpha-yaksha-ruthless-operations,follow-release-date-2022-04-08,7500,movie,follow-follow-date-1649876063,2022-04-07 21:00:00,야차,,,,,,,,,,,,,
,2020-10-25 04:39:32,,,ea2c6fa3-053f-4cc3-b34c-9bcf519b695f,follow-ea2c6fa3-053f-4cc3-b34c-9bcf519b695f-0,2020-10-25 04:39:32,42659028,follow,,,,,movie,,2019-07-01 21:00:00,Spider-Man: Far From Home,0,,,,,,,,,,,,
,2020-08-09 15:46:40,,,eb6617d4-88ef-4b25-8c6e-67aa338fb2b5,follow-eb6617d4-88ef-4b25-8c6e-67aa338fb2b5-0,2020-08-09 15:46:40,42659028,follow,,,,,movie,,2018-03-25 21:00:00,Ready Player One,0,,,,,,,,,,,,
,2021-01-03 09:14:27,,,ec7e56de-b756-4691-908c-e5f994ec6a8b,follow-ec7e56de-b756-4691-908c-e5f994ec6a8b-0,2021-01-03 09:14:27,42659028,follow,,follow-alpha-ford-v-ferrari,follow-release-date-2019-11-15,,movie,follow-follow-date-1609676067,2019-11-14 21:00:00,Ford v Ferrari,,,,,,,,,,,,,
